6.891084121833996462e-03 -3.666156965212447570e-03 -2.794970856612470980e-03 7.523264523427044756e-03 6.070729010544655829e-03 -2.575988127109580215e-03 -1.888745720107810888e-03 -1.715359223013347006e-04 4.553501634902822753e-04 -3.143283726087685824e-03 5.208181075050990691e-03 -5.286099169534186001e-03 -2.768482009597378508e-03 2.522328953936961438e-03 5.549196592999855113e-03 -6.780073462453391729e-03 6.546781184286910166e-04 5.292120884940961639e-03 6.910352180001303607e-03 -8.149864827728720354e-03 8.344291714316148106e-04 -2.175269103945571408e-03 -8.580963231316967796e-04 1.015636404435651952e-03 1.086297937971039337e-03 3.671034575020718643e-03 -2.378569151073748646e-03 -3.731748425913634232e-04 7.547145578729373347e-03 -1.618441855673419250e-03 -5.534328685904838820e-03 5.392276087247217797e-03 6.084308861606149352e-03 3.308991194561648752e-03 -4.655780473033711148e-03 3.159731179812342791e-03 -2.951243606244485264e-03 7.596422688379950508e-03 3.170189740356868166e-03 -7.020409787344188135e-03 -4.386125384844676359e-04 -6.183628966780107400e-03 8.887491975630660429e-04 -5.905717407651900515e-03 7.835974582168571054e-03 -3.109519530718894871e-03 5.419079845054977640e-03 2.882243062220703894e-04 1.880365443317029081e-03 3.487875849671006820e-03 -2.450437758302484795e-03 -5.483224376925369473e-03 2.089802279929994094e-03 7.833112797852126094e-03 5.182891009525177756e-03 -2.446179008468221498e-03 -4.467050025667093638e-04 -9.284602082903214981e-04 5.637407231196094048e-03 3.512351992423990571e-03 5.289896267171889307e-03
7.539373661090304282e-03 -1.719851920753440178e-03 -4.602653655641610400e-03 -4.358208523787309233e-03 2.003087104495716517e-03 -4.761114524880156150e-03 -6.900711269448673787e-03 6.918376809473412298e-03 -3.499234862346173140e-03 1.735925193552440710e-03 -2.694341021950004585e-03 -3.967946151613195062e-03 2.585615295737383676e-03 2.861426585543742213e-03 -1.552804701248344625e-03 -2.199457055781781252e-03 -7.820910160239478298e-03 -7.645157359025224128e-03 6.339589130544994594e-03 -1.777166890782586745e-03 -7.929341717408725648e-03 3.292360809068394997e-03 3.420501005859801630e-03 6.376315791685929074e-04 6.185459421365533533e-03 5.130045186743219590e-03 -2.714971405557411489e-03 8.940622717694499816e-04 5.607286512357215202e-04 -3.191663804966750340e-04 3.787473776207733039e-03 2.370439462075638395e-03 -3.791007192528953601e-03 -5.043062140139605715e-03 1.735679298903341702e-03 5.724594968680902368e-03 -8.027232716155094025e-03 7.420920894696059547e-03 3.214116401957711408e-03 4.767987469950890275e-03 -7.551332053910776027e-03 3.322276910027495075e-03 -1.731011306307662576e-03 -6.182338880541769603e-03 -4.537268017866740756e-03 1.733074007953482737e-03 -3.291119083616535039e-03 -4.790536009406314889e-03 -8.012758433407913758e-03 6.236396483741827798e-03 5.639838284562537912e-03 -6.193901849702979773e-03 5.262221296670184165e-03 -3.187892281144751039e-03 -3.713233410442193932e-03 6.892140251638353976e-03 -8.395312312085741191e-04 7.006947815522539605e-03 -2.032169057348571541e-03 6.346232504661455248e-03 -3.388515112037738392e-03
7.152501105500396958e-03 -1.484875116226913594e-04 1.858940567091797030e-04 -3.896597014056215301e-03 7.437631949147467322e-03 -2.186293375044745871e-03 1.727033606200583868e-03 7.271367442778061546e-03 -6.503377232870056861e-03 -6.324553484117734735e-03 -3.146129900186664906e-03 4.907774025382099364e-03 1.176590475303104094e-04 6.829807563821645860e-03 -2.010995184336741848e-03 -4.322296494233348468e-03 5.606799239834507273e-03 -6.796546269977694378e-03 -5.978641655066334326e-03 -6.166258909866773052e-03 -5.430613457921269413e-03 -4.389885746555713571e-03 4.528749445523224532e-04 -1.657311556240418163e-03 1.432989779290273769e-03 -9.765470957318602915e-04 7.218834872638897268e-03 -3.656226651033974394e-03 7.943336501307560193e-05 -6.097787702575614352e-03 4.683280364996895290e-03 -6.879289082087453391e-03 5.886850009562719435e-03 -4.956746189040874689e-03 1.290232131235092769e-03 -9.265482056805933453e-04 -5.524067753508957179e-03 -7.731240085936632277e-03 -3.789611768879754157e-03 6.836531937099177628e-03 1.429631357466336697e-03 7.905886231489108254e-03 6.089224538249844720e-03 -7.457383798789053719e-05 -2.713938649444407047e-04 -7.208315318343395776e-03 -4.722513788604913373e-03 -1.508878307717770491e-03 -6.675530961624450907e-03 -2.769071082647026928e-03 1.468488127050856379e-03 2.832590158980729036e-03 3.789983226083957352e-03 5.734651451243338166e-03 6.090632991063585702e-03 4.819815599989609942e-03 7.782474321684241039e-03 -6.314169114289896675e-04 -7.939839696394057622e-03 -8.060224522878460529e-04 4.211480741328852556e-03
-9.097240662231664832e-04 -4.197815932585246580e-03 -1.701422563078116429e-04 4.689024103407856900e-03 6.105007292045987188e-03 3.200143486919626926e-03 5.994601779129922481e-03 -6.199495393330936577e-03 -5.885480491060414779e-03 -3.486887222389909585e-03 8.170646075127250066e-03 7.290928482413843587e-03 4.894091584231159697e-03 3.940748894509777875e-03 3.245791344151590513e-03 -5.409406307112542278e-04 -7.504402148426484072e-03 -1.242280063744909645e-03 7.982380066612287592e-03 -5.583753486557518561e-03 1.538385723864830676e-03 4.287710981935297094e-03 -7.644579999292696638e-03 1.087350124821714545e-03 -2.042785997820432270e-03 -6.900687143674866242e-03 5.697631293030067101e-03 -1.041269026027523067e-03 6.181873791629502457e-03 6.569161169597392130e-04 -7.222716839756759474e-03 3.999449416966543297e-03 -6.541968516722139471e-03 -1.959081722267830283e-05 -8.146733650199612653e-03 -4.083442946764548331e-03 5.822376157993644843e-03 4.109462878355406995e-03 -3.152860350566015837e-03 2.244132889272696524e-03 -2.942926160144111736e-04 -3.492607707034824788e-04 6.271379428395713537e-03 2.847142574398399059e-03 -8.616588051071037702e-05 2.969563460264199733e-03 -2.164110637915807323e-03 -1.092106645270363857e-03 -1.241484094938779224e-03 -2.624292281988084216e-03 3.376077659747182130e-03 -8.120985108467086711e-03 -3.724927275857163773e-03 -1.460797686370255560e-03 -1.086348027212517831e-03 -6.890131374900892308e-03 7.422663736855197869e-03 6.264806351080585978e-03 -2.144427107530330959e-03 3.712823884940555375e-03 -1.427920761318323545e-03
-6.538925545163292233e-03 -1.439768418042599793e-03 -4.938857166793697399e-03 1.429839830474911519e-03 1.693131808167843907e-03 -7.819996258826081292e-03 -7.017820922748562590e-03 5.976567554029837970e-03 -6.360769518791401823e-03 2.155936345326979475e-03 -7.472792317749854876e-04 -3.162831598947160594e-04 1.527733969230126582e-03 -5.733181544906595928e-03 -4.020572433058685301e-03 -4.780042657536888624e-03 5.404754340575204652e-03 -1.097542462476694923e-03 5.826102202086423654e-03 -5.842361323582672718e-03 3.797615024501353048e-03 -2.837771657077646850e-03 -7.883052695874073409e-03 4.470357224012105196e-03 3.788680019510248451e-03 -1.778491551255815400e-04 3.784808140018448841e-03 -4.378775264905040293e-03 3.566266473962213454e-03 -1.133010515589666714e-03 2.305969793844753549e-03 -1.305208176829309417e-03 4.351637025752839311e-03 -3.482942925067128957e-03 5.841896459226732230e-03 7.743008386076210073e-03 -1.128938581451628502e-03 -2.447540509724649427e-03 3.225416901504511713e-03 7.728550724354339360e-03 -1.856176324855071842e-03 5.412949623243533404e-05 1.646340804635458566e-04 3.856676927180774719e-03 5.640939085538056869e-03 2.853863752595225609e-03 1.969939861699982614e-03 4.800601648461428478e-04 -5.615530927923525865e-03 3.694285941243260693e-03 3.036251551511916225e-03 7.563345137772460938e-03 1.474957956157877531e-03 6.990103856638667235e-03 -5.033405160667278437e-03 6.385162267750500373e-03 -3.522778644792241148e-04 -7.304960528264637862e-03 2.763855264200820033e-03 2.748352515959343739e-04 -3.248099413155823741e-03
3.957288383769666865e-03 5.065488228635194046e-03 -8.058084029632079856e-03 5.036219442933059787e-03 -5.698421353742991885e-03 -4.580749309852413104e-03 6.883663964099078283e-03 4.542990571982071304e-03 -1.233861487844365758e-03 1.208455766254525748e-03 3.509038473913954001e-03 -3.980043488017129261e-03 -3.576669229388098128e-03 -4.817212469289249357e-03 -2.660881946590878087e-03 2.848353793484564161e-03 -2.083159932549105003e-03 6.387100642512140436e-03 2.876884959698441935e-03 3.546848530674722930e-03 -9.289150080981503979e-04 3.826590456431773826e-03 6.125415435958654967e-03 -6.935479429223715200e-03 -6.884461758881237070e-03 -6.895168177467438445e-03 -7.058344621179929793e-04 -3.853993404873805491e-03 5.949331420517412969e-03 -7.330120684539233322e-03 -7.328950047113649661e-03 5.813124670519583675e-04 -4.156249760584023595e-04 -4.743842821180932132e-03 -5.865994857938280557e-03 6.890698028437468314e-04 -3.855174699171746815e-03 1.540746621689932996e-03 -1.021994527153156224e-03 3.301963400624656486e-04 -2.405207851164216717e-03 8.138717239350232516e-03 -3.816728511624855463e-04 -4.128014087247573044e-03 -1.279859159636000977e-03 4.285978522572311128e-04 -7.656723480053527139e-03 2.608982947879621289e-04 8.078422835427223961e-03 9.688252706996688252e-04 -7.414518644342834447e-03 -8.006050590179988879e-03 -1.948002710533685601e-03 -8.131934634507493806e-03 -7.040653488141597471e-03 8.966125440192894425e-04 3.540673398540108291e-03 -4.527308342594037194e-03 1.892955980818858408e-03 -8.084986682579158729e-03 1.382280141342947383e-03
7.869895365782064375e-03 -7.562611709308363246e-03 3.380735214694858409e-03 -1.192785281207548592e-03 3.902549031320151282e-03 6.726737377914744631e-03 -7.916365657494083344e-03 6.177558878602166376e-03 2.018126188384964173e-03 -7.797135424882138330e-03 7.652893222909271792e-04 -1.936852280588654066e-03 -7.048446528682019048e-03 -2.216701379539389241e-03 3.796352157132767968e-03 1.642767664169798858e-03 -7.123225869617702891e-03 -1.083044876485495314e-03 1.181974904966619569e-03 7.881497271460166307e-03 7.567750581738653601e-03 2.802423401424338281e-03 -7.007113173710203050e-03 6.471562811464900630e-03 -6.988298589512588477e-03 -2.861667452831604709e-03 -7.072418302227375525e-03 -1.871038178524163549e-03 -6.113324495875959060e-03 5.950508521991007896e-03 -7.494024933548501695e-03 3.741703512933895748e-03 -3.590881793497891286e-03 7.111045248148890191e-03 -4.135111064637628925e-03 7.529940057408200313e-03 -1.995670109203952040e-03 -9.788814207114908406e-05 -3.915542926644844345e-03 -5.558176998666621363e-03 -2.103027394138472228e-03 -6.919711272437945732e-03 -3.870332194203955634e-03 -6.875866280091033275e-03 -3.772878195947086157e-03 -3.618500559136306020e-03 4.018349688209358478e-03 6.740402003096699485e-03 6.591672080948875884e-03 5.598521499337528323e-03 -6.271419891988117348e-03 4.087242031371266307e-03 3.433568873718668285e-03 6.003136951412945885e-03 5.957074184592349789e-03 -7.114988390202883067e-03 4.727775070047485206e-03 6.933131048260120222e-03 -2.494812206083247587e-03 -6.138130737105047460e-03 7.859989256277956707e-03
-1.669687179717110545e-03 6.788535957476775004e-03 6.883264842953444942e-03 -7.562201091725478941e-03 4.960478508834569034e-04 3.425351114641593184e-03 -6.394556114630975743e-03 2.493525077941535079e-04 -7.556666679907581702e-03 6.097881433843821419e-03 1.341329341076506060e-03 -4.098063937704814717e-03 -7.554208223730506967e-03 -1.026651287849022348e-03 5.390892408765080371e-03 3.233470185163015570e-03 6.044852374664332409e-03 -6.209008995318477178e-03 1.848911461443294990e-03 4.923456391980291641e-03 -8.188069549861388269e-03 7.026223083064091907e-03 -4.424120903955639644e-03 -4.356531886619620028e-03 -2.911854734306898451e-04 5.640163972650061308e-03 -7.309826048178891603e-03 3.153223008544680725e-03 -4.988665973240376077e-03 -5.550208300488653976e-03 7.673849202058756827e-03 1.138507323550017047e-05 4.691280499592546949e-03 -4.232238849716300072e-03 -5.905120223119349199e-04 -5.173617259003598229e-04 1.486489755183416361e-03 -2.196695304077650457e-05 -1.617442270364544306e-03 -6.189736722638403479e-03 1.749006281147278200e-03 -2.449761285629609327e-03 6.131188774738054181e-03 9.998985307994694149e-04 6.732527000261482111e-03 6.374941487182171629e-04 3.545474225741290092e-03 6.526575673332339275e-03 -9.276553918835693177e-04 -6.302441098065800912e-03 8.290709790073867713e-04 4.708393332318349875e-03 2.975938325506190599e-03 3.195922256990432753e-03 -7.585867194226949238e-03 -5.562201875046742655e-03 -6.079324648661426321e-03 5.686790051442470670e-03 -1.273795911140627665e-03 -8.156803423090884173e-03 4.317686343554474199e-03
2.334228899754989955e-03 -5.636577171631667466e-03 -2.579403729540920807e-03 -6.722282101782731979e-03 -2.275172901177642711e-03 -2.209834691531651317e-03 1.562135955957924885e-03 -5.773498206240445900e-03 -3.420766035739044968e-03 -3.972487160339537894e-03 1.003210599625440486e-03 -7.333892095752820445e-03 -1.544562313718509695e-03 6.921878894636145779e-03 4.639406240850943788e-03 8.193850043912825551e-03 -6.286363682270748252e-03 -6.343733447262251378e-03 2.140204666658981209e-03 5.346940349468419160e-03 -5.285665500975251022e-04 2.020796159577306281e-03 -7.501254470099235315e-03 8.151377489791318195e-03 7.191180378419023689e-03 -5.620406860168565381e-03 -6.560032777149571621e-03 -6.218469233340188224e-03 1.863311708990105647e-03 3.946799440095679484e-03 4.700049069967352638e-03 -6.289997356686618038e-03 -2.152209585065311716e-03 -3.783152968715071396e-03 -4.164228632667711476e-03 5.454078205948363622e-03 -2.572839387044363949e-03 1.500529091910471000e-03 -3.669405856395122068e-04 -6.494623441847315395e-03 6.849192063320809140e-03 6.475936000943618293e-03 2.162388843094871158e-03 -9.216218242913834860e-04 4.634252753075305403e-03 4.215269244771096407e-03 7.324802761112646915e-04 -7.217626885702532573e-03 2.228952608666982457e-03 5.398433091485200716e-03 4.063550590327338202e-03 1.103729546144145007e-04 2.605046422901291861e-03 -7.299787916801031215e-03 -3.869357614478229068e-05 8.045194906045204444e-03 4.843491028917313104e-03 4.669621841999326700e-04 7.017039206687688754e-03 -6.730678700692575497e-03 2.817251800804476333e-03
5.168311161600156953e-03 -2.852311125628487383e-03 -3.303391565928973095e-04 -8.136090415209192017e-03 -1.263068940087788000e-03 4.975149709907580528e-03 -4.164611473268200158e-03 -1.138580458754223125e-03 -3.742058405281472808e-03 9.570211324549000864e-04 -4.294099331076601037e-04 6.723316715239747651e-03 7.703145729968502095e-03 1.652752387777636778e-03 6.774068719959279103e-03 -7.330000291994233190e-03 5.753795405059793783e-04 3.987307125899989049e-03 5.794726854473788644e-03 1.806158765157375376e-03 7.616198753089798226e-03 1.504811805574631303e-03 7.090867756106749090e-03 7.687545817628814102e-03 -8.763049869193843822e-05 -1.884944104412747054e-03 1.494626923971148491e-04 2.744545556287713087e-03 4.109340014737214442e-03 -4.798040053389328492e-03 -3.940606761498051391e-03 3.395377686588823760e-03 7.920766855053601799e-03 5.913203198826336160e-03 1.212565672949824855e-03 -7.393029935227389202e-03 -4.490280666730976991e-03 7.232880584623827339e-03 6.662172093302453496e-03 3.308905828174443092e-03 3.106192286995957189e-03 5.727225723596029300e-03 -4.176991117449133442e-04 -5.774262501119844029e-03 -5.101033484423633628e-03 -3.032585538904814838e-03 1.983528596668530583e-03 -5.136507054774842873e-03 -7.126138017536971618e-03 5.323141902459985197e-03 3.859297449048214659e-03 -1.833111442304176907e-03 -2.700954873164205204e-03 1.715944440565206341e-03 7.243420157492770975e-03 1.849593562488136000e-03 -1.578420123042478633e-03 4.159898821940269734e-03 -3.395488596196664412e-03 2.935006061544221528e-03 -6.285245444127892517e-03
