-4.015098280161049672e-03 -8.427053004094013644e-03 -2.545972132064100620e-03 -4.938608624155543803e-04 -6.545630966322797152e-03 2.016424891211491058e-03 -7.812017704765258398e-03 -8.302797874734271777e-03 8.506504812298577162e-03 1.989958614026090394e-03 -8.380228655336583593e-03 -6.097019401012822304e-04 -3.415221771194478471e-03 1.683602543381601188e-03 8.220815168092369257e-03 7.882213408937164406e-04 -5.877176890054918237e-03 5.993757716686904866e-03 8.480945757150793601e-03 8.442250261468893513e-03 1.988575187948649070e-05 -2.446547718217782427e-03 1.507854818472344899e-03 -3.910213666794094822e-03 -5.766464426305815960e-03 2.965189889985255650e-03 -8.441901641306266690e-03 1.971699767996035191e-04 1.523740605717943675e-03 5.201492243638736190e-03 -8.191307267477611342e-03 -1.423319433863260569e-03 -5.212305788322879607e-03 -5.780753761392639495e-03 -4.313353292396653570e-03 -2.406647704246361354e-03 -1.089276938669630004e-03 6.784318548396020554e-04 2.640059243472756001e-03 8.291594995322958822e-03 1.490205457797384725e-03 -7.765412327039292531e-03 -5.455044496459650338e-04 -3.481645231533663995e-03 -6.793096086930474307e-03 -3.783755426475340911e-03 -5.063828340813742931e-03 3.105262387179182071e-03 1.126610852425271106e-03 7.693969686133044633e-03 2.379004882202613580e-03 -6.552661079512162902e-03 -5.000241721210748995e-03 -7.930690001978884726e-03 -4.352863296771013364e-03 -4.704230237218815988e-03 -5.239310782863743944e-03 -8.831882208099415404e-04
-1.061275759596128597e-03 6.678063463894309826e-03 6.873912684593266875e-03 5.774919984617427407e-03 8.197517153038864218e-03 -7.834958071792907930e-03 8.255170455579729366e-03 7.093604102293031566e-03 -4.986305197860439742e-05 -4.767528207896496936e-03 -4.113797890542487609e-03 -7.582203357417631982e-03 1.634760344591366585e-03 5.426753173882100864e-03 8.539343455399139859e-03 3.773096228003038413e-03 -2.895956751221267361e-04 5.716898206837964930e-03 3.245620728791275000e-03 4.460508006611229107e-03 -5.994839195579390427e-03 -1.489827093164404134e-03 5.883048205796714836e-04 4.044091963780216750e-03 6.006850195008489601e-03 -3.766733951619171024e-03 -7.003598356643237280e-03 5.480700923902877622e-03 -6.705815362599013701e-03 5.338361963442058572e-04 3.632641819263891791e-04 -8.413471457098703130e-03 -8.341300922239015467e-03 -3.358684159845166418e-03 -2.179379776079204759e-03 -8.531118352528203538e-03 -1.171756548729583833e-03 4.696910675612649480e-03 -4.311279430836666149e-04 -4.132634460214993331e-03 6.759016511893348525e-03 6.442543534141633929e-03 -1.017529777172004359e-03 6.911993074530385292e-03 -4.824283463392052551e-03 -2.667042879718133953e-03 6.462239613628795176e-03 4.992977132884778707e-04 2.756863321479037857e-03 3.590140221049118591e-03 -1.307323220601632439e-03 7.608967178971901002e-03 4.015307780843160174e-03 6.716925358614404123e-03 5.137769629315447339e-03 8.290276657670226507e-04 8.116742736942947345e-03 8.021976399381434281e-04
3.508051319996371292e-03 1.950538469279353149e-03 -1.003371031633872035e-03 -8.320886178411089282e-04 1.354381816937075267e-03 -3.036573050262866662e-03 7.358312764706657905e-03 4.299101527731557723e-03 4.740125988345880378e-03 3.097427210022164409e-03 -4.161727218208899348e-03 4.785597093143042699e-03 -4.122810186498683874e-03 -8.425552227745073883e-03 2.428925643620053268e-03 -7.226918173911273981e-03 6.297183400544276166e-03 1.011173822112833298e-03 6.449321149756303759e-03 6.556535778276346635e-03 -1.182975222518608746e-03 -5.941602944433447067e-03 5.789221121279958943e-03 -1.626212191926657002e-04 5.209437066171775446e-03 4.402918923019532790e-03 -4.499951478353062320e-03 -5.899019833833970758e-03 -1.554680818452950503e-04 7.903937921294072050e-03 4.235911434695462108e-03 -8.277119608752880886e-03 2.033754380124777605e-03 -7.648940525397666251e-03 -5.701778658479796091e-03 7.962372220357481073e-03 -8.308452015221259174e-03 2.599879517001153079e-03 3.805180638576773078e-03 1.053496139906937717e-03 -7.639886104724996282e-03 3.482687707249238276e-03 7.345624656329537844e-03 1.830993740122431601e-03 -5.508226337284475270e-03 -5.481583962663535634e-03 3.235951387467374957e-04 -5.898213322937198924e-03 -6.719822163367332978e-03 6.192936108649576762e-03 -8.215695872237622696e-03 -6.718462791935470024e-04 7.363021269777097338e-03 -7.596834765293660266e-03 6.322882835509581814e-03 1.068903647488142483e-03 3.743143061413751679e-03 1.630753866497067217e-03
1.965715203459715912e-03 3.069248292353950192e-03 6.737498191814270815e-03 6.727231670424580617e-04 5.388363675108526554e-03 -5.294872898995797023e-03 6.772852722441626699e-04 6.211100568048947071e-03 -6.071392521613475611e-03 8.512009789657954545e-04 3.337177965183847975e-03 -8.574770630081144165e-03 -2.923337304876772076e-03 8.572896749856534493e-03 4.324816030323233931e-03 -5.958832225291905635e-03 -5.490904812368185318e-03 2.026189254897758571e-03 -4.254884979564185418e-03 4.268610913987624239e-04 -2.418886197394151671e-05 1.032499267088539743e-03 7.491657178863683070e-03 -8.091760434982459699e-03 8.003929414365472395e-03 4.418285684706976107e-03 1.027802516297731533e-03 -4.377660580578835239e-03 4.989806394893329250e-03 -7.457624437422829232e-03 -4.737570148944874639e-03 2.783766680102366803e-03 -3.904136982136248088e-03 2.523943821266630069e-03 7.263197143492841623e-03 4.901631614087386887e-03 -7.313944419647631923e-05 4.832402248117902491e-03 3.314978077850413291e-03 2.756737558717615999e-03 -7.627442442621691805e-03 8.603835198230120468e-03 3.111751968080066905e-03 7.956664809227746021e-03 -5.916438669649451768e-03 -8.141031634877799600e-03 6.313364833777737953e-03 6.414262815232661327e-03 4.273591444352518517e-03 4.084802489493756517e-03 -2.059282412635432720e-03 7.354889543694575343e-03 -5.935951965668955464e-03 -7.263457988135969823e-03 -7.613071018446238361e-03 -2.219337563393771785e-03 -1.783536171988855078e-03 8.254790000406658779e-03
7.573320549907180260e-04 3.233532404191259355e-03 -2.711692296040651116e-03 -1.613046700798280442e-03 -3.529183459979798147e-03 -4.734573048787341087e-03 2.927989311676950507e-03 2.865098575765888042e-03 -2.877338673465663563e-03 -3.613350406307185361e-03 -5.246230751077760046e-03 1.873002993674436484e-04 -5.707179303713551428e-03 -6.490818727716363493e-03 -5.033534090918117751e-03 -3.928583404212412922e-03 3.982011223267070341e-03 2.856608706627490959e-03 2.598020670731806397e-03 -1.888583946444019612e-03 3.886661944639789590e-04 1.788269173012932423e-03 3.559314950069981942e-03 -7.160924475732902660e-03 -7.019526586148575747e-03 -1.877783063797940945e-03 4.418235282545895926e-03 -4.311781798314470726e-03 2.500847583333130550e-03 -7.116053271006033375e-03 -3.264420214683205757e-03 -3.564414147888828044e-03 6.289535569242769852e-03 -8.096907896520517955e-03 2.723076670822626236e-03 -6.295291174962060199e-03 -6.194764187149166129e-03 3.703689248431554434e-03 7.701002150020480608e-03 6.600349457291279642e-03 -4.999248579015643998e-03 -2.620011234763402509e-03 -3.499313438920857548e-03 4.892888391979806004e-03 -6.002886201666748217e-03 5.639921796151069547e-03 -8.453123053186153285e-03 -1.701133532588697608e-03 7.597098732434887092e-05 -4.680805413561403561e-03 8.497854397090952999e-03 -2.492891502259447258e-03 -5.842908400799871546e-03 8.614623404718330102e-03 -7.375342120650312666e-03 -6.743948218788605765e-03 2.396023283575975799e-03 8.347490873981282256e-03
-2.721204445842094650e-03 3.370379781306019618e-03 -7.076929502590605450e-03 -6.881767235949727210e-03 -4.512968381933540364e-03 -4.627809469159844744e-03 6.319996623092733259e-03 -2.258641617544844722e-03 -5.262097908150619244e-03 -6.221507015467393244e-03 -4.590077068749267263e-03 1.176781635634041936e-03 -1.402333231632024724e-03 -5.712596439490737546e-03 -6.090777357667630232e-04 3.330777418001081708e-03 4.565492007571865865e-03 3.647769515760186654e-03 -3.435810364994487838e-03 7.879097098188576898e-03 -3.622228663351968747e-03 6.143155833217390019e-03 8.390352392603644266e-03 4.183188872634573119e-03 4.395216701937992507e-03 4.181515572118849056e-03 -1.121635012636371283e-03 -5.284194498669975842e-03 -7.483255868062260383e-03 4.575839084352918695e-03 -8.050643363457440915e-03 2.560280247227967113e-03 7.753811077204828678e-03 1.164717304718444063e-04 5.322170537171308502e-03 -8.119891722339924595e-03 7.801193703567906729e-03 3.373713212569497133e-03 3.862937079049302141e-03 2.580841707656263834e-03 -8.572894533784734469e-03 -5.664390600683688604e-04 -2.270192683726346243e-03 2.416786258126767117e-03 -2.047158007116398060e-03 5.803007724822131785e-03 1.774305453235968180e-03 3.138850945152532948e-03 -2.648552494303830704e-03 -7.794070112848450367e-03 -8.489076888669807794e-03 -8.583173119650396726e-03 -5.105414228633420315e-03 -2.764540043975818005e-03 -1.294332555549249433e-03 8.153400619425890672e-03 -7.160246621844933504e-03 3.146506049805391017e-03
-5.391717722056012935e-04 7.072551310563692656e-03 6.181258221130896818e-03 -7.110822931160046788e-03 -4.140405135275583917e-03 3.981151675943523857e-03 6.964165946048893330e-03 7.861008133900386496e-03 -4.058135779400053218e-03 -1.381491958905004327e-03 1.872817643357184078e-03 -6.551840179776035819e-03 3.381443539867823658e-03 -9.160522138472581427e-04 -1.350466640099563451e-03 1.335571160558929674e-03 -3.402262686146417109e-04 5.061154681493797158e-03 1.604460009512241950e-03 6.787885752997720179e-03 -4.646333850910738458e-03 -4.881077683297620901e-03 -7.999079122378583914e-03 7.334084568672780136e-03 -7.436252486440421763e-03 -3.817909008907089882e-03 7.071987576845024936e-03 4.588990473426609804e-03 -3.049985928866359546e-03 -7.848228679334465913e-03 -7.679804509799822293e-03 -3.442553457440149234e-05 -2.743014679920571450e-03 -7.449674468064194921e-03 -4.285210237381239899e-03 -1.091876757863576020e-04 8.236277755450483601e-03 3.682684672455409369e-03 2.623419142938576004e-03 4.655288241372837130e-03 1.467988948309021519e-03 7.133927549986100042e-03 8.219478927285153724e-03 -4.795604079955072263e-03 -2.460945517133710826e-03 -8.541969651196443941e-03 7.670856493123372200e-03 5.917746715400329025e-03 -3.703127728197968573e-03 -2.162747740628561538e-04 5.959758246176711724e-03 -1.876697023110772064e-03 -2.170248470718185406e-03 -5.261719576388113224e-03 -3.117263918004150453e-04 -2.430318043576221512e-03 5.359399126422265819e-03 -3.902684193445252886e-04
-7.581610950310426617e-03 -6.930860068895202536e-03 4.155425573457299793e-04 1.698631527004432207e-03 -5.014114521010958406e-03 -5.199659843155844327e-03 -8.392213755495989483e-03 -1.175120170413337939e-05 5.053986183628247919e-03 7.352476516783203186e-03 -7.513203899820963816e-03 6.925422546174973826e-03 -3.660896254808407302e-03 2.493276549427880795e-04 -3.678776537076999982e-03 7.357670280041851002e-03 -8.096160763654075554e-03 -6.239062911466836114e-04 2.522337579468557703e-03 -6.342045983978895907e-03 2.997519048497616218e-03 -3.003601036093931503e-04 5.605019326883285344e-03 5.066267891064209564e-03 1.305777300739680707e-04 -6.045972149692175474e-03 -1.082055764818988693e-03 4.564792500722841470e-03 -6.253224557147061928e-03 4.044600753473811747e-03 8.247753414407244660e-04 9.778605019589679814e-04 1.406758055294722934e-03 1.986424345994448892e-03 -3.789406426335222705e-04 -8.450725074316876514e-03 -1.200539159585829393e-03 -2.020060145174199656e-03 -7.409033037786639034e-03 2.608038845700539135e-03 -2.645934822975631179e-03 -1.802387059839121418e-03 -1.945822559750348332e-03 -3.549650251754358360e-03 -2.547799183376109333e-04 -3.825257294952777790e-03 7.454523638774069455e-03 -2.819637051001740863e-04 -5.810667822665309401e-04 -8.274555873843639220e-03 1.205402146918844661e-03 -5.778707607354124573e-03 -6.643086366692306163e-03 -4.341899213749627132e-03 -9.078578985404145776e-04 -4.792995671346285402e-03 -5.887373247137877436e-03 4.048103996912442298e-03
-4.280629443994503694e-03 7.150448524734374228e-03 -7.335706339770339465e-03 1.827569973221861849e-03 -6.084377985453200133e-03 -5.022812811968212915e-04 4.761451139428315993e-04 4.151587899039691637e-04 -7.799525602267889934e-04 5.686022902395395165e-03 6.146171029685267018e-03 -1.990251663792205403e-03 -3.230956738113228630e-03 -5.308772656815057868e-03 -8.560075014056268625e-03 -4.888085804919222767e-03 -3.507084722250853465e-04 -1.358375912818669817e-05 -7.466477107885928499e-03 -6.523183147509277469e-03 -7.109630125490145648e-03 -4.226024200808228652e-03 -6.725058069078020985e-03 2.480014482380606816e-03 5.477676893310820180e-03 1.595223367902635220e-03 -4.623199251758917244e-03 3.212941882620608952e-03 -6.212954950476121119e-03 1.227933917967882760e-03 4.150674158644864636e-03 -2.830695910282394860e-03 -7.067681599228816010e-03 6.521443758386223644e-03 -1.004495982452799016e-03 -4.173696204539829695e-03 -3.681040210991516799e-03 -5.246285692633155529e-03 7.482247140331917123e-03 -2.289899399208688430e-03 -7.851767420031120076e-04 4.376963177764450069e-03 -4.526376369264075404e-03 6.113511093564515803e-03 -8.163672673912420949e-03 9.426992462617835022e-04 3.966679625044794433e-03 8.264286125829210794e-03 -8.180184773853866470e-03 5.424253588687255601e-05 1.435118151547641607e-03 2.884330302282661629e-03 4.711197846845465581e-03 -5.349915843258988904e-03 -1.631425198320077090e-03 2.821373385535454539e-03 -5.250700179987866263e-03 3.438730203916013500e-03
-5.303142900126316638e-03 -4.206717151024906565e-03 5.153331744036723436e-03 -7.028952163823445030e-03 -3.359852389518312547e-03 -3.127339324400903522e-03 3.691544984871805365e-03 -7.631650364981815843e-03 8.020870991355150137e-03 4.603849922120139063e-03 -7.291304618152056639e-03 -1.045379735520961771e-03 1.667102812110460644e-03 -6.874262724399628731e-03 -2.516189848581275833e-03 5.393159339531704635e-03 6.228089820372168656e-03 4.366785153313523099e-03 7.536505238316445338e-03 6.660538426298493603e-03 -4.632583081594744863e-03 -8.516589264769796122e-03 1.438020734797224726e-03 7.335153637487903250e-03 1.894993273141590273e-03 -3.539883190493036888e-03 6.406220075512343570e-03 7.110905187452699894e-04 -7.891834727912510131e-03 -2.090649796187684338e-03 -3.999664815787970160e-03 -2.347904324478386484e-03 8.486159187252203390e-03 1.042469309174301473e-03 7.848614864292970811e-03 4.344139830349834364e-03 -7.328032635559348154e-03 1.235330539847452960e-03 2.098420622238396371e-03 3.214596243912242954e-03 -9.621916881698269405e-04 2.497234586987806537e-04 5.381015477044705231e-03 -6.820597427605160773e-03 -3.590705366516987358e-03 3.578549354136498217e-03 -1.500093381367492359e-03 -2.544548913425115702e-03 5.777183291899318923e-04 -4.854811688573833044e-03 -7.655744076786629056e-03 -8.041465563507262798e-04 -4.630877097076673346e-03 -2.407008424512226130e-03 -4.323205192890186566e-03 2.246304181294478744e-03 -5.264048369116093931e-03 1.300786810208894723e-04
